0.325828,0.0732948
0.322861,0.0732948
0.322459,0.0732948
0.322053,0.0732948
0.321434,0.0732948
0.321399,0.0732948
0.32035,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.317491,0.0732948
0.31749,0.0732948
0.317489,0.0732948
0.317477,0.0732948
0.316942,0.0732948
0.316774,0.0732948
0.316571,0.0732948
0.314568,0.0732948
0.314491,0.0732948
0.314209,0.0732948
0.313176,0.0732948
0.313023,0.0732948
0.313023,0.0732948
0.313023,0.0732948
0.313023,0.0732948
0.313023,0.0732948
0.313023,0.0732948
0.313023,0.0732948
0.313023,0.0732948
0.313009,0.0732948
0.31237,0.0732948
0.312116,0.0732948
0.312084,0.0732948
0.311939,0.0732948
0.162328,0.0732948
0.16184,0.0732948
0.160953,0.0732948
0.159258,0.0732948
0.158891,0.0732948
0.158858,0.0732948
0.158065,0.0732948
0.157974,0.0732948
0.157916,0.0732948
0.157442,0.0732948
0.157222,0.0732948
0.156989,0.0732948
0.15668,0.0732948
0.156527,0.0732948
0.156048,0.0732948
0.155768,0.0732948
0.155358,0.0732948
0.155266,0.0732948
0.155219,0.0732948
0.154873,0.0732948
0.154814,0.0732948
0.154558,0.0732948
0.154456,0.0732948
0.154394,0.0732948
0.154165,0.0732948
0.154108,0.0732948
0.153953,0.0732948
0.15394,0.0732948
0.153846,0.0732948
0.153665,0.0732948
0.153626,0.0732948
0.15359,0.0732948
0.153551,0.0732948
0.153525,0.0732948
0.15349,0.0732948
0.153226,0.0732948
0.153071,0.0732948
0.15304,0.0732948
0.153022,0.0732948
0.15298,0.0732948
0.152946,0.0732948
0.152904,0.0732948
0.1529,0.0732948
0.152777,0.0732948
0.15252,0.0732948
0.152503,0.0732948
0.152457,0.0732948
0.152447,0.0732948
0.152366,0.0732948
0.152341,0.0732948
0.15225,0.0732948
0.152247,0.0732948
0.152153,0.0732948
0.152149,0.0732948
0.152049,0.0732948
0.152043,0.0732948
0.152035,0.0732948
0.152027,0.0732948
0.151932,0.0732948
0.151745,0.0732948
0.151737,0.0732948
0.15169,0.0732948
0.151689,0.0732948
0.151594,0.0732948
0.151564,0.0732948
0.151451,0.0732948
0.151434,0.0732948
0.151394,0.0732948
0.151391,0.0732948
0.151257,0.0732948
0.151178,0.0732948
0.151132,0.0732948
