0.834208,0.834208
0.833947,0.620221
0.833947,0.833947
0.831315,0.623338
0.831315,0.831315
0.799277,0.799277
0.796652,0.796652
0.760834,0.760834
0.754367,0.659702
0.754367,0.754367
0.71248,0.542989
0.71248,0.71248
0.682433,0.666969
0.682433,0.682433
0.671499,0.671499
0.668284,0.668284
0.66684,0.66684
0.663645,0.663645
0.624878,0.624878
0.622857,0.622857
0.611032,0.611032
0.607667,0.607667
0.599688,0.599688
0.586845,0.586845
0.578602,0.578602
0.578209,0.578209
0.567177,0.567177
0.54817,0.54817
0.544596,0.544596
0.544007,0.544007
0.536934,0.472881
0.536934,0.536934
0.528307,0.528307
0.520962,0.520962
0.5145,0.5145
0.505218,0.505218
0.490842,0.490842
0.484777,0.484777
0.478833,0.478833
0.472893,0.472893
0.472284,0.472284
0.459114,0.459114
0.456546,0.456546
0.456213,0.456213
0.45447,0.45447
0.448209,0.448209
0.442054,0.442054
0.439521,0.439521
0.438508,0.438508
0.431228,0.431228
0.424912,0.424912
0.422525,0.422525
0.421127,0.175559
0.421127,0.421127
0.421127,0.325671
0.421127,0.421127
0.421126,0.261071
0.421126,0.421126
0.421116,0.326846
0.421116,0.421116
0.421108,0.326853
0.421108,0.421108
0.42083,0.326623
0.42083,0.42083
0.42083,0.331243
0.42083,0.42083
0.420829,0.331243
0.420829,0.420829
0.420829,0.331477
0.420829,0.420829
0.420829,0.331242
0.420829,0.420829
0.420827,0.331476
0.420827,0.420827
0.420819,0.326615
0.420819,0.420819
0.41983,0.270896
0.41983,0.41983
0.418658,0.329534
0.418658,0.418658
0.413751,0.331243
0.413751,0.413751
0.413382,0.325381
0.413382,0.413382
0.411713,0.311371
0.411713,0.411713
0.411533,0.331242
0.411533,0.411533
0.408633,0.331462
0.408633,0.408633
0.40602,0.307022
0.40602,0.40602
0.405962,0.319541
0.405962,0.405962
0.405772,0.319391
0.405772,0.405772
0.405578,0.405578
0.40536,0.331234
0.40536,0.40536
0.403953,0.326623
0.403953,0.403953
0.403872,0.313462
0.403872,0.403872
0.400421,0.326623
0.400421,0.400421
0.400228,0.400228
0.400228,0.400228
0.400227,0.400227
0.400218,0.400218
0.400209,0.400209
0.399945,0.399945
0.399945,0.399945
0.399945,0.399945
0.399945,0.399945
0.399945,0.399945
0.399943,0.399943
0.399935,0.399935
0.39941,0.331477
0.39941,0.39941
0.398996,0.398996
0.397882,0.397882
0.39747,0.326854
0.39747,0.39747
0.39435,0.324938
0.39435,0.39435
0.393218,0.393218
0.39316,0.318482
0.39316,0.39316
0.392867,0.392867
0.392424,0.308884
0.392424,0.392424
0.391771,0.330456
0.391771,0.391771
0.391282,0.391282
0.39111,0.39111
0.390897,0.321129
0.390897,0.390897
0.38989,0.30689
0.38989,0.38989
0.389857,0.323925
0.389857,0.389857
0.389532,0.389532
0.388354,0.388354
0.387092,0.387092
0.386456,0.299944
0.386456,0.386456
0.386371,0.331468
0.386371,0.386371
0.38587,0.38587
0.385816,0.385816
0.385635,0.385635
0.385243,0.385243
0.384982,0.317895
0.384982,0.384982
0.384839,0.384839
0.383906,0.383906
0.38383,0.38383
0.38375,0.38375
0.383498,0.306878
0.383498,0.383498
0.383498,0.31751
0.383498,0.383498
0.383398,0.231559
0.383398,0.383398
0.383182,0.383182
0.383182,0.383182
0.383181,0.383181
0.383172,0.383172
0.383164,0.383164
0.382912,0.382912
0.382911,0.382911
0.382911,0.382911
0.382911,0.382911
0.382911,0.382911
0.382909,0.382909
0.382902,0.382902
0.382002,0.382002
0.381447,0.319586
0.381447,0.381447
0.380936,0.380936
0.38055,0.38055
0.380265,0.295139
0.380265,0.380265
0.379588,0.379588
0.377788,0.312175
0.377788,0.377788
0.377745,0.377745
0.37647,0.37647
0.376135,0.376135
0.37478,0.37478
0.374617,0.374617
0.374453,0.374453
0.373976,0.373976
0.373649,0.373649
0.373314,0.304186
0.373314,0.373314
0.372949,0.372949
0.372329,0.372329
0.371814,0.371814
0.371498,0.371498
0.370738,0.286917
0.370738,0.370738
0.370541,0.370541
0.370509,0.370509
0.369671,0.290975
0.369671,0.369671
0.369436,0.369436
0.369384,0.369384
0.369211,0.369211
0.368836,0.368836
0.368679,0.368679
0.367555,0.367555
0.367482,0.367482
0.367277,0.367277
0.367197,0.367197
0.367019,0.367019
0.365877,0.365877
0.364533,0.264171
0.364533,0.364533
0.364466,0.364466
0.364466,0.364466
0.364371,0.364371
0.364342,0.364342
0.36374,0.282314
0.36374,0.36374
0.363429,0.287587
0.363429,0.363429
0.363422,0.363422
0.362898,0.275611
0.362898,0.362898
0.362517,0.362517
0.362495,0.281348
0.362495,0.362495
0.361656,0.361656
0.361394,0.361394
0.361285,0.361285
0.361284,0.361284
0.361284,0.361284
0.361275,0.361275
0.361268,0.361268
0.36103,0.36103
0.361029,0.361029
0.361029,0.361029
0.361029,0.361029
0.361029,0.361029
0.361028,0.361028
0.36102,0.36102
0.36093,0.299314
0.36093,0.36093
0.360694,0.300244
0.360694,0.360694
0.360172,0.360172
0.359167,0.359167
0.35904,0.35904
0.358818,0.358818
0.358194,0.309042
0.358194,0.358194
0.358144,0.281902
0.358144,0.358144
0.357735,0.357735
0.357065,0.357065
0.356933,0.319066
0.356933,0.356933
0.356471,0.356471
0.355676,0.355676
0.354956,0.354956
0.354788,0.354788
0.35476,0.35476
0.354729,0.354729
0.35464,0.35464
0.354289,0.314008
0.354289,0.354289
0.353209,0.353209
0.353054,0.353054
0.35234,0.35234
0.351635,0.351635
0.351558,0.351558
0.351325,0.351325
0.350566,0.350566
0.350294,0.350294
0.348944,0.348944
0.348944,0.348944
0.348852,0.348852
0.348324,0.348324
0.348275,0.348275
0.348112,0.348112
0.347987,0.347987
0.347986,0.347986
0.347986,0.347986
0.347978,0.347978
0.347971,0.347971
0.347758,0.347758
0.347741,0.347741
0.347741,0.347741
0.347741,0.347741
0.34774,0.34774
0.34774,0.34774
0.347739,0.347739
0.347732,0.347732
0.347078,0.347078
0.346915,0.346915
0.346551,0.346551
0.346482,0.346482
0.346442,0.346442
0.346002,0.346002
0.345947,0.345947
0.345689,0.345689
0.345393,0.345393
0.344889,0.344889
0.344506,0.344506
0.343748,0.343748
0.343521,0.343521
0.343018,0.343018
0.342794,0.342794
0.342653,0.342653
0.342512,0.269597
0.342512,0.342512
0.342306,0.342306
0.341891,0.341891
0.341587,0.341587
0.341284,0.341284
0.340989,0.340989
0.340418,0.340418
0.340371,0.340371
0.340367,0.281693
0.340367,0.340367
0.340208,0.340208
0.340059,0.340059
0.339677,0.339677
0.33922,0.33922
0.338312,0.338312
0.337663,0.337663
0.337333,0.337333
0.337292,0.337292
0.336707,0.336707
0.33666,0.33666
0.336362,0.336362
0.3361,0.3361
0.335503,0.335503
0.335456,0.335456
0.33535,0.33535
0.335299,0.335299
0.334958,0.334958
0.334486,0.334486
0.334458,0.334458
0.334126,0.334126
0.334069,0.262952
0.334069,0.334069
0.333795,0.333795
0.333729,0.333729
0.33363,0.317073
0.33363,0.33363
0.333591,0.302744
0.333591,0.333591
0.333539,0.285327
0.333539,0.333539
0.332057,0.261369
0.332057,0.332057
0.331687,0.331687
0.33154,0.33154
0.331467,0.331467
0.331241,0.331241
0.330966,0.330966
0.330877,0.330877
0.330683,0.330683
0.330276,0.330276
0.3302,0.3302
0.330041,0.330041
0.329833,0.329833
0.329003,0.329003
0.329003,0.329003
0.328917,0.328917
0.328438,0.328438
0.328409,0.328409
0.328194,0.328194
0.327989,0.285714
0.327989,0.327989
0.327243,0.327243
0.326854,0.326854
0.326839,0.326839
0.326623,0.326623
0.326623,0.326623
