0.627149,0.0179594
0.627149,0.627149
0.541929,0.316701
0.541929,0.541929
0.451378,0.3076
0.451378,0.451378
0.421617,0.421617
0.419298,0.419298
0.419066,0.363852
0.419066,0.419066
0.41013,0.106906
0.41013,0.41013
0.39775,0.383606
0.39775,0.39775
0.397078,0.397078
0.392011,0.277454
0.392011,0.392011
0.389776,0.389776
0.389646,0.389646
0.389309,0.244554
0.389309,0.389309
0.388939,0.388939
0.385378,0.385378
0.385292,0.385292
0.375479,0.283968
0.375479,0.375479
0.374765,0.370915
0.374765,0.374765
0.373176,0.373176
0.372557,0.372557
0.369989,0.369989
0.36102,0.36102
0.357479,0.29647
0.357479,0.357479
0.356846,0.356846
0.356689,0.356689
0.354231,0.354231
0.35185,0.35185
0.350224,0.289398
0.350224,0.350224
0.350169,0.27178
0.350169,0.350169
0.349444,0.349444
0.347968,0.347968
0.347689,0.247021
0.347689,0.347689
0.347587,0.262873
0.347587,0.347587
0.342442,0.270355
0.342442,0.342442
0.341647,0.341647
0.340412,0.257447
0.340412,0.340412
0.339739,0.339739
0.339594,0.310173
0.339594,0.339594
0.338899,0.338899
0.337382,0.337382
0.336306,0.336306
0.335097,0.250799
0.335097,0.335097
0.333988,0.333988
0.333526,0.237963
0.333526,0.333526
0.3334,0.252144
0.3334,0.3334
0.333081,0.264826
0.333081,0.333081
0.332844,0.332844
0.332791,0.332791
0.331621,0.252239
0.331621,0.331621
0.331621,0.256828
0.331621,0.331621
0.330979,0.294427
0.330979,0.330979
0.330525,0.330525
0.330434,0.330434
0.330337,0.330337
0.325712,0.325712
0.325447,0.325447
0.325269,0.325269
0.324498,0.324498
0.324475,0.324475
0.323927,0.323927
0.323518,0.323518
0.322821,0.322821
0.322741,0.322741
0.322123,0.322123
0.321695,0.321695
0.318668,0.318668
0.318617,0.318617
0.318468,0.318468
0.318318,0.318318
0.318269,0.262951
0.318269,0.318269
0.316974,0.316974
0.316855,0.316855
0.316551,0.316551
0.316361,0.316361
0.316268,0.316268
0.315164,0.315164
0.315164,0.315164
0.31509,0.253428
0.31509,0.31509
0.314649,0.256886
0.314649,0.314649
0.314554,0.314554
0.311587,0.311587
0.310267,0.310267
0.309919,0.309919
0.309739,0.309739
0.308995,0.308995
0.308614,0.308614
0.308559,0.308559
0.306681,0.306681
0.306433,0.306433
0.305808,0.305808
0.304904,0.304904
0.304598,0.251696
0.304598,0.304598
0.304256,0.304256
0.303474,0.303474
0.30336,0.30336
0.303069,0.303069
0.302474,0.302474
0.302159,0.302159
0.301805,0.258982
0.301805,0.301805
0.301741,0.301741
0.301741,0.301741
0.301157,0.301157
0.300457,0.300457
0.30041,0.30041
0.299453,0.299453
0.299034,0.299034
0.298855,0.240461
0.298855,0.298855
0.298282,0.298282
0.298194,0.298194
0.298141,0.298141
0.298095,0.234636
0.298095,0.298095
0.29805,0.271195
0.29805,0.29805
0.295547,0.295547
0.295393,0.295393
0.293781,0.293781
0.292298,0.292298
0.292039,0.292039
0.291425,0.291425
0.291337,0.291337
0.290284,0.290284
0.290189,0.290189
0.289592,0.289592
0.289482,0.289482
0.289352,0.289352
0.287741,0.226487
0.287741,0.287741
0.28748,0.28748
0.287303,0.287303
0.287218,0.287218
0.286828,0.286828
0.286699,0.286699
0.286298,0.286298
0.286132,0.286132
0.286024,0.286024
0.28575,0.28575
0.284969,0.284969
0.284498,0.284498
0.284498,0.284498
0.284024,0.284024
0.283947,0.283947
0.283302,0.283302
0.283259,0.283259
0.283006,0.283006
0.282967,0.282967
0.28129,0.28129
0.280614,0.280614
0.279972,0.279972
0.277153,0.277153
0.276899,0.276899
0.275624,0.275624
0.2756,0.2756
0.275496,0.275496
0.275232,0.275232
0.274612,0.274612
0.274026,0.274026
0.274026,0.274026
0.273672,0.273672
0.273592,0.273592
0.273495,0.273495
0.273462,0.273462
0.273043,0.273043
0.272952,0.272952
0.272929,0.272929
0.271927,0.271927
0.271823,0.271823
0.271236,0.271236
0.270631,0.246247
0.270631,0.270631
0.270315,0.270315
0.269938,0.269938
0.269855,0.269855
0.269776,0.269776
0.267944,0.267944
0.267301,0.267301
0.264207,0.264207
0.263761,0.263761
0.263573,0.263573
0.262993,0.262993
0.262524,0.262524
0.262426,0.262426
0.261815,0.261815
0.261693,0.261693
0.261314,0.261314
0.26114,0.26114
0.261025,0.261025
0.261025,0.261025
0.26052,0.26052
0.260366,0.260366
0.260083,0.260083
0.260002,0.260002
0.259867,0.259867
0.25925,0.25925
0.259174,0.259174
0.259073,0.259073
0.258919,0.258919
0.258863,0.258863
0.258766,0.258766
0.258372,0.258372
0.258209,0.234943
0.258209,0.258209
0.257653,0.257653
0.257385,0.257385
0.257385,0.257385
0.257201,0.257201
0.256387,0.256387
0.255736,0.255736
0.255697,0.255697
0.254809,0.254809
0.254593,0.254593
0.254553,0.254553
0.253824,0.253824
0.253214,0.253214
0.25275,0.25275
0.252676,0.252676
0.251903,0.251903
0.251507,0.251507
0.250799,0.250799
0.250515,0.250515
0.250323,0.250323
0.250313,0.250313
0.250132,0.250132
0.24987,0.24987
0.249861,0.249861
0.249389,0.249389
0.248936,0.248936
0.248689,0.248689
0.248596,0.248596
0.248408,0.248408
0.247773,0.247773
0.247666,0.247666
0.24746,0.24746
0.247269,0.247269
0.247269,0.247269
0.246958,0.246958
0.24695,0.24695
0.246865,0.246865
0.246853,0.246853
0.246323,0.246323
0.24627,0.24627
0.245395,0.245395
0.245256,0.245256
0.244573,0.244573
0.244212,0.244212
0.243597,0.243597
0.243552,0.243552
0.242454,0.242454
0.242363,0.242363
0.242131,0.242131
0.241873,0.241873
0.24107,0.24107
0.24107,0.24107
0.240701,0.240701
0.240603,0.240603
0.240395,0.240395
0.239584,0.239584
0.239264,0.239264
0.238739,0.238739
0.238297,0.238297
0.237767,0.237767
0.23772,0.216301
0.23772,0.23772
0.237616,0.237616
0.236827,0.236827
0.236543,0.236543
0.236411,0.236411
0.23616,0.23616
0.235885,0.235885
0.235566,0.235566
0.235234,0.235234
0.235194,0.235194
0.234614,0.234614
0.234533,0.234533
0.233281,0.233281
0.233063,0.233063
0.232174,0.232174
0.231953,0.231953
